,id,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,churn,delta_price_off_peak_var,delta_price_peak_var,delta_price_mid_peak_var,delta_price_off_peak_fix,delta_price_peak_fix,delta_price_mid_peak_fix,avg_price_off_peak_var,avg_price_peak_var,avg_price_mid_peak_var,avg_price_off_peak_fix,avg_price_peak_fix,avg_price_mid_peak_fix
10961,f0d79af34b9e2c6a7fc231433f3da52e,5096,0,0,2011-07-11,2016-07-11,2014-06-17,2015-07-12,216.4,0,0.0,19.53,0.1457109999999999,0.0,44.31137796,f,0.0,18.62,18.62,1,21.63,5,13.2,0,-0.0038,0.0,0.0,0.0,0.0,0.0,0.1499,0.0,0.0,44.4447,0.0,0.0
10962,76d1c0284120b3d46e041a2cc71c8a6f,2968,0,317,2009-11-26,2016-11-26,2015-09-18,2015-11-27,72.87,0,0.0,34.87,0.164197,0.085552,46.30537836,f,0.0,20.97,20.97,1,4.73,6,10.35,0,-0.0044,-0.0016,0.0,2.1778,-0.0016,0.0,0.168,0.0865,0.0,44.4484,0.0,0.0
10963,3ad28b9354c91f51f5a34f06f21526b6,13405,0,773,2012-07-25,2016-05-13,2014-05-13,2015-05-18,1357.3,773,0.0,119.07,0.1128599999999999,0.096521,40.606701,f,75.41,21.27,21.27,1,167.06,4,20.0,0,-0.0061,-0.0012,0.0047,0.1629,-0.0012,0.0047,0.1199,0.0996,0.0706,40.6746,24.4047,16.2698
10964,6691073b0601dd0d82aa9ad40b7152cb,5597,0,0,2012-06-22,2016-06-22,2012-06-22,2015-06-23,840.22,0,0.0,19.59,0.1457109999999999,0.0,44.31137796,f,0.0,21.52,21.52,1,89.82,4,13.2,0,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.1499,0.0,0.0,44.3558,0.0,0.0
10965,72161ac0b2c0259cb04d29b29285eda1,52331,0,7502,2010-03-29,2016-03-29,2010-03-29,2015-03-30,1279.08,1075,0.0,15.32,0.144149,0.0,44.31137796,f,156.99,27.37,27.37,1,134.48,6,12.0,0,-0.0034,0.0,0.0,0.1778,0.0,0.0,0.1484,0.0,0.0,44.4003,0.0,0.0
10966,4f561f978108d817988be804d214eb6a,35855,0,5083,2011-06-04,2016-06-04,2015-01-08,2015-06-23,2475.85,2334,0.0,0.0,0.142819,0.0,44.31137796,f,333.86,19.28,19.28,1,172.89,5,13.2,1,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.1441,0.0,0.0,44.3558,0.0,0.0
10967,f5936179d881952d2d4a86e27419a3ea,17159,0,0,2009-11-26,2016-11-26,2009-11-26,2015-11-27,1033.09,0,0.0,6.88,0.146348,0.0,45.30837756,f,0.0,16.92,16.92,1,95.64,6,13.2,0,-0.0034,0.0,0.0,1.1778,0.0,0.0,0.1499,0.0,0.0,44.3651,0.0,0.0
10968,e5d97b9ac6317ef2f5946d061ee8afc6,3926060,1959386,469210,2013-03-20,2016-03-20,2013-08-05,2015-03-23,326.27,144,0.0,145.62,0.120372,0.103487,40.606701,t,14.62,74.89,74.89,2,48.97,3,33.0,0,-0.0068,-0.0029,0.0029,0.1629,-0.0029,0.0029,0.1278,0.1073,0.0765,40.6882,24.4129,16.2753
10969,7b2d6a1ca66f1b31dd749567fbe57000,302,0,0,2012-10-31,2016-10-31,2012-10-31,2015-11-01,62.62,0,0.0,15.65,0.2453469999999999,0.168092,53.28437796,f,0.0,92.48,92.48,1,64.65,3,10.392,0,-0.0042,-0.0,0.0,0.2138,-0.0,0.0,0.2499,0.1686,0.0,53.2487,0.0,0.0
10970,e94ce71d64c1836401399ea09b81a7af,8406,0,781,2010-02-22,2016-02-22,2010-02-22,2015-02-23,894.08,781,0.0,142.08,0.120372,0.103487,40.606701,f,80.53,37.92,37.92,1,95.11,6,15.2,0,-0.0068,-0.0029,0.0029,0.1629,-0.0029,0.0029,0.1279,0.1074,0.0767,40.7017,24.421,16.2807
10971,651899daf1d837009495e29916446dc6,439112,0,45099,2012-03-26,2016-03-26,2013-09-14,2015-03-29,8377.33,6453,0.0,144.4,0.1100829999999999,0.093746,40.606701,f,644.55,70.65,70.65,1,702.31,4,79.0,0,-0.0101,-0.0057,0.0021,0.1629,-0.0057,0.0021,0.1183,0.0982,0.0689,40.6882,24.4129,16.2753
10972,f61eebae59543174295d9b522beff462,2677,0,0,2011-07-20,2016-04-28,2015-04-28,2014-07-21,372.88,0,30.0,9.74,0.2292719999999999,0.116714,45.80687796,f,0.0,34.6,34.6,2,18.04,5,11.0,0,0.0595,0.0293,0.0,1.6778,0.0293,0.0,0.2178,0.1101,0.0,45.464,0.0,0.0
10973,0642768a1160eaa9f645a99878670e18,9598,0,546,2005-03-16,2016-03-16,2005-03-16,2015-03-17,1025.77,546,0.0,131.35,0.1169,0.1000149999999999,40.606701,f,55.4,41.88,41.88,1,119.69,11,23.1,0,-0.0062,-0.0023,0.0035,0.1629,-0.0023,0.0035,0.1242,0.1036,0.0729,40.6882,24.4129,16.2753
10974,6041c9219b796403f9e70a6e41a678d0,6118,0,1399,2009-09-16,2016-09-16,2009-09-16,2015-09-17,718.23,1399,0.0,17.64,0.165793,0.0885389999999999,44.31137796,f,170.49,12.82,12.82,1,59.5,6,13.2,0,-0.0024,0.0028,0.0,0.1778,0.0028,0.0,0.1688,0.0868,0.0,44.3114,0.0,0.0
10975,a0a589fa5910e40f792716e5312d115e,17131,0,0,2011-12-15,2016-12-15,2015-05-24,2015-12-16,1703.04,0,0.0,117.54,0.1165089999999999,0.101397,40.606701,f,0.0,0.6799999999999989,0.6799999999999989,1,243.91,4,15.935,0,-0.0105,-0.0065,-0.0024,0.0,-0.0065,-0.0024,0.1244,0.1039,0.0737,40.566,24.3396,16.2264
10976,e914a13cfb200d28c220c8494fe4c618,1996,0,224,2012-05-11,2016-05-11,2012-05-11,2015-05-13,200.53,224,0.0,146.16,0.1169099999999999,0.100572,40.606701,f,22.05,31.41,31.41,1,24.73,4,17.32,0,-0.0095,-0.0046,0.0013,0.1629,-0.0046,0.0013,0.1252,0.1049,0.0757,40.661,24.3966,16.2644
10977,d9d0d5a7dc08a52c1d15aacf9f06dfe0,47937,39727,0,2011-02-22,2016-10-05,2015-10-05,2015-02-27,4785.01,0,0.0,143.2,0.110377,0.095264,40.606701,t,0.0,5.52,5.52,5,407.99,5,33.0,1,-0.0133,-0.0076,-0.0015,0.1629,-0.0076,-0.0015,0.1228,0.1027,0.0722,40.7017,24.421,16.2807
10978,1eb6cc09b1f96c03560ae18828e06d4d,2405,0,368,2010-01-25,2017-01-25,2015-11-18,2016-01-26,360.6,368,0.0,16.38,0.144963,0.0,44.31137796,f,53.82,25.92,25.92,1,37.06,6,10.35,0,-0.0069,0.0,0.0,-0.0,0.0,0.0,0.15,0.0071,0.0,44.2669,0.0,0.0
10979,fa94de8048fa72718340dae161f3eb24,6615,10477,0,2012-11-02,2016-11-02,2012-11-02,2015-11-04,989.51,0,0.0,13.66,0.145789,0.0,44.31137796,t,0.0,31.2,31.2,3,323.22,3,13.856,0,-0.0022,0.0,0.0,0.1778,0.0,0.0,0.1482,0.0,0.0,44.2817,0.0,0.0
10980,c7be5df6561cd9f57ad1e6167b231ab3,40935,45353,1787,2011-10-27,2016-10-25,2015-05-24,2015-10-27,1592.18,1787,0.0,129.65,0.1165089999999999,0.101397,40.606701,t,180.68,11.64,11.64,2,186.72,4,23.1,0,-0.0115,-0.0058,-0.0015,0.1629,-0.0058,-0.0015,0.1251,0.1049,0.0747,40.5931,24.3559,16.2372
10981,4bb261c75cd9cfb9b0149aa0bd1d5321,3811,0,0,2012-08-15,2016-02-14,2015-12-16,2015-02-16,398.79,0,0.0,18.32,0.138598,0.0,44.31137796,f,0.0,26.04,26.04,1,39.75,3,10.392,0,-0.0047,0.0,0.0,-0.0,0.0,0.0,0.1454,0.0,0.0,44.2669,0.0,0.0
10982,25dc402e9e9a05eef092c4a1abf139c0,14847,0,1228,2009-12-14,2016-12-14,2009-12-14,2015-12-16,613.25,536,0.0,132.11,0.1152369999999999,0.100123,40.9390266,f,52.4,21.52,21.52,1,73.57,6,20.7,0,-0.0082,-0.0042,-0.0001,0.0,-0.0042,-0.0001,0.1242,0.1037,0.0735,40.566,24.3396,16.2264
10983,069f8223fc2d74fb46661f090608b912,24165,0,1038,2009-10-07,2016-10-07,2009-10-07,2015-10-09,699.62,0,0.0,6.83,0.144902,0.0,44.31137796,f,0.0,9.919999999999993,9.919999999999993,1,62.6,6,13.2,0,-0.0048,0.0,0.0,0.1778,0.0,0.0,0.1497,0.0,0.0,44.2966,0.0,0.0
10984,a883dad19d407762c11fabc69c6db130,9914,14996,798,2010-03-03,2016-03-03,2010-03-03,2015-03-09,877.77,798,0.0,137.13,0.120372,0.103487,40.606701,t,69.34,29.91,29.91,4,127.57,6,16.5,0,-0.0068,-0.0029,0.0029,0.1629,-0.0029,0.0029,0.1278,0.1073,0.0765,40.6882,24.4129,16.2753
10985,3e2c022471ebf1e3f9ad28a6f1eb9182,28391,0,4677,2011-10-11,2016-10-11,2015-05-24,2015-10-12,2955.83,4677,0.0,130.43,0.1165089999999999,0.101397,40.606701,f,475.63,5.36,5.36,1,369.64,4,16.0,0,-0.0098,-0.0041,0.0003,0.1629,-0.0041,0.0003,0.1251,0.1049,0.0747,40.5931,24.3559,16.2372
10986,6b0e8afa22ef8d86ac5239046a4d7075,5881,0,0,2012-10-20,2016-11-18,2015-11-01,2015-11-20,556.68,0,0.0,118.95,0.114667,0.099548,40.9390266,f,0.0,29.64,29.64,1,84.52,3,25.0,0,-0.0076,-0.0019,0.0025,0.4962,-0.0019,0.0025,0.1219,0.1018,0.0716,40.6487,24.4114,16.2928
10987,7cd93821365e6888ddd033932f5a777e,17465,0,3714,2009-11-02,2016-11-02,2015-09-20,2015-11-04,1780.45,3714,0.0,16.34,0.162711,0.084066,44.31137796,f,346.58,6.45,6.45,1,115.84,6,13.856,0,-0.0053,-0.0025,0.0,0.1778,-0.0025,0.0,0.1674,0.0858,0.0,44.3706,0.0,0.0
10988,d897fd3758a768715ea9092e86fbffec,12820,0,0,2011-12-01,2016-12-01,2015-11-01,2015-12-02,1889.83,0,0.0,16.19,0.143478,0.0,44.31137796,f,0.0,2.8,2.8,1,146.17,4,10.39,0,-0.0068,0.0,0.0,-0.0,0.0,0.0,0.1475,0.0,0.0,44.2669,0.0,0.0
10989,0e8df670a11a4f835b562bcfbafa6144,4444,0,349,2010-02-11,2016-02-11,2010-02-11,2015-02-12,474.49,349,0.0,129.01,0.120372,0.103487,40.606701,f,36.56,49.92,49.92,1,65.97,6,20.0,0,-0.0068,-0.0029,0.0029,0.1629,-0.0029,0.0029,0.1279,0.1074,0.0767,40.7017,24.421,16.2807
10990,b1f26578b20fad578ac496c3bab06131,30770,0,2659,2012-01-13,2017-01-12,2015-12-16,2016-01-14,3030.47,2659,0.0,132.93,0.109967,0.093076,40.606701,f,237.87,27.0,27.0,1,337.94,4,18.0,1,-0.0067,-0.0027,0.0032,0.0,-0.0027,0.0032,0.1217,0.1013,0.0709,40.566,24.3396,16.2264
10991,64d48ddd9cc74da69cb832c3022e3807,9570,27699,881,2009-08-27,2016-08-27,2009-08-27,2015-08-28,1454.34,881,0.0,0.0,0.144902,0.0,44.31137796,t,110.2,15.72,15.72,2,116.28,6,13.2,0,-0.0034,0.0,0.0,0.1778,0.0,0.0,0.1487,0.0,0.0,44.3262,0.0,0.0
10992,cde7e58c25b60ee66df70b1fd26363d5,2940360,155531,269980,2010-11-26,2016-11-26,2010-11-26,2015-11-27,1467.84,3241,0.0,0.0,0.166178,0.087538,44.31137796,t,344.39,4.83,4.83,2,134.54,5,10.35,0,0.0002,0.003,0.0,0.1778,0.003,0.0,0.1665,0.0851,0.0,44.2817,0.0,0.0
10993,c4c28950d416338e07fb913d45de0607,5253,0,0,2009-09-03,2016-09-03,2014-12-12,2015-09-04,609.49,0,0.0,16.42,0.165793,0.0885389999999999,44.31137796,f,0.0,10.08,10.08,1,65.31,6,10.392,1,-0.0031,0.0025,0.0,0.0,0.0025,0.0,0.1693,0.0871,0.0,44.4447,0.0,0.0
10994,3be7ada489616b699359f07e0f1d4049,4384,0,548,2009-11-23,2016-11-23,2009-11-23,2015-11-24,514.25,548,0.0,15.95,0.1670859999999999,0.088444,45.80687796,f,61.85,22.89,22.89,1,48.94,6,13.856,0,-0.0015,0.0013,0.0,1.6778,0.0013,0.0,0.1689,0.0875,0.0,44.4067,0.0,0.0
10995,d30fe0883389a1c0ec7d165b0c2dcaad,8145,0,1679,2012-08-08,2016-08-08,2015-06-17,2015-08-09,1201.33,1679,0.0,16.79,0.141666,0.0,44.31137796,f,240.46,16.44,16.44,1,112.37,3,13.856,0,-0.0078,0.0,0.0,0.1778,0.0,0.0,0.1474,0.0,0.0,44.3706,0.0,0.0
10996,25aacd8e5907585567fd2da16bfcb8cc,121360,0,4985,2010-05-01,2016-05-01,2010-05-01,2015-05-02,825.58,633,0.0,132.13,0.1169099999999999,0.100572,40.606701,f,62.16,35.85,35.85,1,96.78,6,19.8,0,-0.0095,-0.0046,0.0013,0.1629,-0.0046,0.0013,0.1252,0.1049,0.0757,40.661,24.3966,16.2644
10997,00459ffab7bbdf775a4f8c4c54cd0647,49590,0,4088,2012-07-30,2016-07-30,2015-06-16,2015-07-31,4209.81,4088,0.0,144.43,0.114603,0.098261,40.606701,f,394.29,26.62,26.62,1,485.25,4,34.5,0,-0.0071,-0.0021,0.0039,0.0,-0.0021,0.0039,0.1259,0.0985,0.0596,41.3186,20.3644,13.5763
10998,b8526317a361c198a82113175aa733b6,4946,0,0,2013-01-04,2017-01-04,2013-01-04,2016-01-05,457.61,0,0.0,16.24,0.165794,0.087899,44.31137796,f,0.0,26.04,26.04,1,63.65,3,10.392,0,-0.0054,0.0002,0.0,-0.0,0.0002,0.0,0.1699,0.0884,0.0,44.2669,0.0,0.0
10999,d42f1fa7a92356bb04894652071d2fdd,28877,0,2128,2009-12-05,2016-11-08,2015-10-31,2015-11-09,2885.25,2128,0.0,116.82,0.114667,0.099548,40.606701,f,210.27,3.24,3.24,1,361.3,6,17.320999999999998,0,-0.0099,-0.0042,0.0001,0.1629,-0.0042,0.0001,0.1238,0.1037,0.0736,40.6067,24.364,16.2427
11000,a81a3d6efae8a0a620852d20898950b9,7114,0,1033,2010-10-15,2016-10-15,2015-08-26,2015-10-16,1058.2,1033,0.0,19.77,0.142881,0.0,45.80687796,f,149.34,18.12,18.12,1,76.01,5,10.392,1,-0.0069,0.0,0.0,1.6778,0.0,0.0,0.1485,0.0,0.0,44.5466,0.0,0.0
11001,0b9b7741932f9f33fa4632e745eb491a,1548,0,0,2011-11-29,2016-11-29,2011-11-29,2015-11-30,233.29,0,0.0,18.51,0.147506,0.0,46.30537836,f,0.0,20.97,20.97,1,23.2,4,10.35,0,-0.0064,0.0855,0.0,-0.0,0.0855,0.0,0.1504,0.0071,0.0,44.2669,0.0,0.0
11002,ec2ac9f6487ebef9acc38c67517212a3,10926,0,0,2010-08-20,2016-08-20,2010-08-20,2015-08-21,382.4,0,0.0,27.12,0.16695,0.089695,44.31137796,f,0.0,16.44,16.44,1,35.61,5,13.856,0,-0.003,0.0022,0.0,0.1778,0.0022,0.0,0.1706,0.0887,0.0,44.3262,0.0,0.0
11003,076871ec10fb301c1578dfb1616c0927,42144,0,493,2009-06-22,2016-06-22,2009-06-22,2015-06-23,3860.98,493,0.0,131.37,0.115174,0.098837,40.606701,f,44.32,21.16,21.16,1,552.24,7,23.1,0,-0.0078,-0.0029,0.003,0.1629,-0.0029,0.003,0.1228,0.1023,0.073,40.6474,24.3885,16.259
11004,5ced615900b7016cbcbe3255caf72797,9573,21378,0,2009-06-12,2016-06-12,2009-06-12,2015-06-23,1428.43,0,0.0,7.74,0.144902,0.0,44.31137796,t,0.0,17.92,17.92,2,135.91,7,11.0,0,-0.0034,0.0,0.0,0.1778,0.0,0.0,0.1485,0.0071,0.0,44.3558,0.0,0.0
11005,b42c01d8b3a290f3672e733f9e482550,389857,0,22558,2010-05-24,2016-10-30,2014-10-30,2015-11-01,3411.13,0,0.0,15.06,0.140621,0.0,44.31137796,f,0.0,29.76,29.76,1,264.6,6,13.2,0,-0.003,0.0,0.0,0.1778,0.0,0.0,0.1441,0.0,0.0,44.3262,0.0,0.0
11006,7123d84242d31f648e605c7255f4a5da,16116,0,2821,2009-09-22,2016-09-22,2015-07-11,2015-09-25,1537.44,2821,0.0,14.92,0.162326,0.0850679999999999,44.31137796,f,275.1,11.42,11.42,1,133.77,6,13.2,0,-0.0053,-0.0001,0.0,0.1778,-0.0001,0.0,0.1671,0.0849,0.0,44.3855,0.0,0.0
11007,8d1a9ca8f30c2ebb7f73bf57b6f2c46d,30962,0,2189,2012-05-24,2016-05-24,2015-04-29,2015-05-31,3131.68,2189,0.0,144.36,0.1157609999999999,0.099419,40.606701,f,218.15,19.14,19.14,1,369.79,4,18.0,0,-0.009,-0.0041,0.0018,0.1629,-0.0041,0.0018,0.1237,0.1033,0.0742,40.661,24.3966,16.2644
11008,88ce2d1cd8063ad5f1bafe66dec55ee8,2146,0,0,2010-06-16,2016-07-24,2010-06-16,2015-07-27,311.62,0,0.0,11.6,0.140621,0.0,44.31137796,f,0.0,14.64,14.64,1,37.7,6,10.392,0,-0.0042,0.0,0.0,0.1778,0.0,0.0,0.145,0.0,0.0,44.341,0.0,0.0
11009,2a488e257e0152be9b5f6df8a697017a,2113,0,0,2010-08-04,2016-08-04,2015-06-16,2015-08-06,311.42,0,0.0,18.32,0.141434,0.0,44.31137796,f,0.0,12.36,12.36,1,25.24,5,10.392,0,-0.0069,0.0,0.0,0.1778,0.0,0.0,0.1467,0.0,0.0,44.3262,0.0,0.0
11010,e3fc260b0fbf4ea2d308b1ec0a456711,21031,0,0,2012-12-21,2016-12-20,2015-11-01,2015-12-21,3114.17,0,0.0,18.47,0.144058,0.0,44.31137796,f,0.0,3.7,3.7,1,188.09,3,13.856,0,-0.0062,0.0,0.0,0.0,0.0,0.0,0.1478,0.0,0.0,44.2669,0.0,0.0
11011,299fbc921bba4096af892536f05d8077,16254,0,0,2011-07-13,2016-07-04,2015-01-08,2015-07-08,2343.36,0,0.0,16.32,0.140621,0.0,44.31137796,f,0.0,16.66,16.66,1,183.85,5,13.2,0,-0.0031,0.0,0.0,0.1778,0.0,0.0,0.1439,0.0,0.0,44.341,0.0,0.0
11012,1aacab9dc7d0bd33102084868868fae7,89805,0,0,2009-08-26,2016-08-26,2009-08-26,2015-08-27,3764.23,0,0.0,13.57,0.165793,0.0885389999999999,44.31137796,f,0.0,14.04,14.04,1,132.42,6,13.2,0,-0.0049,0.0007,0.0,0.1778,0.0007,0.0,0.1696,0.0876,0.0,44.3262,0.0,0.0
11013,62035225a60f5395d0b521d90cbd9747,20942,0,0,2007-01-17,2016-12-20,2007-01-17,2015-12-21,0.0,0,0.0,0.0,0.0006,0.0,0.0,f,0.0,4.28,4.28,1,258.07,9,11.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0
11014,9f07c48f559e4a25e489106ced6d065f,2814,0,0,2010-06-29,2016-06-29,2010-06-29,2015-07-04,422.48,0,0.0,16.25,0.1457109999999999,0.0,44.31137796,f,0.0,16.84,16.84,1,42.01,6,10.35,0,-0.0038,0.0,0.0,0.1778,0.0,0.0,0.1494,0.0071,0.0,44.341,0.0,0.0
11015,b5dcb0d4524be613928f40b46b0e0db6,58246,0,4717,2012-11-08,2016-03-26,2014-03-26,2015-03-29,5473.75,4717,0.0,128.9,0.11285,0.095965,40.606701,f,430.68,25.27,25.27,2,516.17,3,28.28,0,-0.0059,-0.0015,0.0024,0.1629,-0.0015,0.0024,0.12,0.0994,0.0691,40.6882,24.4129,16.2753
11016,2edf890b1f3d51befc408107afc410f1,24265,0,0,2011-05-13,2016-05-13,2011-05-13,2015-06-02,3463.01,0,0.0,16.46,0.1634789999999999,0.086225,44.31137796,f,0.0,22.95,22.95,1,206.96,5,13.856,0,-0.0042,0.0011,0.0,0.1778,0.0011,0.0,0.168,0.0864,0.0,44.3706,0.0,0.0
11017,f99646268968c449b9bba3e0129e5793,51238,60995,7749,2004-06-15,2016-06-15,2004-06-15,2015-06-21,5087.21,7749,0.0,142.22,0.115174,0.098837,40.606701,t,758.86,12.64,12.64,2,485.36,12,21.65,0,-0.0066,-0.0017,0.0041,0.1629,-0.0017,0.0041,0.1222,0.1017,0.0725,40.6474,24.3885,16.259
11018,357f9d4215fb7c622eea82c1fde82e17,48149,69809,6006,2011-12-15,2016-12-15,2015-11-01,2015-12-16,366.17,0,0.0,15.35,0.144039,0.0,46.30537836,t,0.0,24.62,24.62,2,31.4,4,12.5,0,-0.0079,0.0,0.0,-0.0,0.0,0.0,0.1497,0.0,0.0,44.2669,0.0,0.0
11019,c7ab96cf1d9f9de4e8012f4c22232a05,23386,0,921,2009-09-15,2016-09-15,2015-07-12,2015-09-16,2511.48,0,0.0,60.65,0.141666,0.0,44.31137796,f,0.0,11.9,11.9,1,175.62,6,13.8,0,-0.002,0.0,0.0,0.1778,0.0,0.0,0.1453,0.0,0.0,44.3855,0.0,0.0
11020,0de79603a0db512f9167943346743d52,503407,0,41742,2011-02-08,2016-02-08,2011-02-08,2015-02-09,2329.21,2512,0.0,133.29,0.120372,0.103487,40.606701,f,258.27,39.0,39.0,1,269.62,5,26.0,0,-0.0068,-0.0029,0.0029,0.1629,-0.0029,0.0029,0.1279,0.1074,0.0767,40.7017,24.421,16.2807
11021,b050a571b63f54861218893ad17be7df,19805,0,1622,2011-09-14,2016-03-13,2015-03-13,2014-03-17,2579.99,1622,30.0,144.68,0.160208,0.134604,41.1052014,f,215.6,82.79,82.79,2,149.11,4,25.0,0,0.0372,0.0324,0.0273,0.6629,0.0324,0.0273,0.1566,0.1295,0.0905,41.0632,24.7879,16.6503
11022,e707f6a91df127f151fdf0b55019fefb,1811,0,0,2011-11-16,2016-11-16,2014-06-27,2015-11-18,274.2,0,0.0,16.69,0.147506,0.0,46.30537836,f,0.0,21.09,21.09,1,27.01,4,10.392,0,-0.0036,0.0,0.0,2.0,0.0,0.0,0.1513,0.0,0.0,44.6114,0.0,0.0
11023,ba5bd7192cf14656da8fe11b97715057,13368,0,3332,2010-05-18,2016-05-18,2010-05-18,2015-05-20,1340.36,3332,0.0,17.39,0.161454,0.084198,44.31137796,f,333.85,17.22,17.22,1,122.75,6,10.392,0,-0.0047,0.0005,0.0,0.1778,0.0005,0.0,0.1662,0.0846,0.0,44.3706,0.0,0.0
11024,7f6800178d4f41dc0dd67775cd1b8a0f,4666,0,0,2009-11-19,2016-11-19,2015-09-18,2015-11-20,556.46,0,0.0,16.16,0.164197,0.085552,45.80687796,f,0.0,21.78,21.78,1,42.62,6,13.2,0,-0.0044,-0.0016,0.0,1.6778,-0.0016,0.0,0.1678,0.0864,0.0,44.4364,0.0,0.0
11025,e5c0fc3469a6a4b7bf895f5b9ceb4431,10297,0,2941,2006-12-11,2016-12-15,2015-10-30,2015-12-16,0.0,0,0.0,0.0,0.0006,0.0,0.0,f,0.0,27.62,27.62,1,26.31,9,13.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0
11026,4771c113738b6726f0826fd0f3f5dcd1,12869,465856,539,2009-12-14,2016-12-14,2015-10-30,2015-12-16,868.24,0,0.0,16.1,0.143459,0.0,45.30837756,t,0.0,12.96,12.96,2,71.0,6,11.4,0,-0.0073,0.0,0.0,-0.0,0.0,0.0,0.1491,0.0,0.0,44.2669,0.0,0.0
11027,86179fbf2432e3a4ccb014914e89f967,75056,209460,7229,2013-04-10,2016-04-10,2013-04-10,2015-04-12,7181.42,7229,0.0,142.57,0.114481,0.098142,40.606701,t,677.26,21.86,21.86,2,787.19,3,27.71,0,-0.0085,-0.0036,0.0023,0.1629,-0.0036,0.0023,0.1224,0.102,0.0731,40.6746,24.4047,16.2698
11028,2317c4e720ad552b35abf4c707a5ca42,1627,0,0,2010-01-25,2017-01-25,2010-01-25,2016-01-26,244.98,0,0.0,16.61,0.146694,0.0,44.31137796,f,0.0,37.56,37.56,1,28.18,6,15.0,0,-0.0051,0.0,0.0,-0.0,0.0,0.0,0.1506,0.0,0.0,44.2669,0.0,0.0
11029,71e092ee15aad444a42c4528fb365734,65804,0,4115,2012-03-16,2016-02-04,2014-02-04,2015-02-09,6455.14,4115,0.0,126.75,0.112852,0.095965,40.606701,f,388.94,34.56,34.56,1,585.32,4,34.6,0,-0.0065,-0.0025,0.0034,0.0,-0.0025,0.0034,0.12,0.0995,0.0691,40.566,24.3396,16.2264
11030,0745867225a6a71ad6fe23527ae1cb73,19719,198524,4197,2010-12-09,2016-12-09,2015-11-01,2015-12-10,586.0,742,0.0,15.94,0.14346,0.0,45.80687796,t,107.44,21.58,21.58,2,47.55,5,13.856,0,-0.0079,0.0,0.0,0.1778,0.0,0.0,0.1495,0.0,0.0,44.341,0.0,0.0
11031,87c5963df16ba7cb0c3bc167b46e1f93,18432,0,0,2009-04-16,2016-04-19,2009-04-16,2015-04-21,2734.0,0,0.0,16.08,0.143801,0.0,44.31137796,f,0.0,25.7,25.7,1,235.73,7,13.856,1,-0.0035,0.0,0.0,0.1778,0.0,0.0,0.148,0.0,0.0,44.3855,0.0,0.0
11032,23e6a9f791d2145f8d495b50ce122aa2,7322,0,0,2012-03-13,2016-03-13,2012-03-13,2015-03-16,725.69,0,0.0,16.58,0.146694,0.0,44.31137796,f,0.0,27.26,27.26,1,73.0,4,11.951,0,-0.0045,0.0,0.0,0.1778,0.0,0.0,0.1512,0.0,0.0,44.4003,0.0,0.0
11033,ec999c9b3d76a211d2fb11de47660c1d,2471,0,478,2012-03-21,2016-03-21,2014-06-27,2015-03-23,372.79,478,0.0,19.61,0.146694,0.0,44.31137796,f,70.89,23.76,23.76,1,38.03,4,10.39,1,-0.004,0.0,0.0,0.0,0.0,0.0,0.1511,0.0,0.0,44.4447,0.0,0.0
11034,aaab1bba82d3d335b37866b877280f10,1297,0,218,2012-06-25,2016-07-09,2014-07-09,2015-07-12,192.35,218,0.0,18.4,0.144902,0.0,44.31137796,f,31.97,19.11,19.11,1,18.45,4,10.35,0,-0.0013,0.0,0.0,0.1778,0.0,0.0,0.1481,0.0,0.0,44.3706,0.0,0.0
11035,fcaf90377f91abf47b6f2349d3e69b54,575,12,0,2009-10-01,2016-04-28,2014-04-28,2015-04-29,83.17,0,0.0,16.16,0.142065,0.0,44.31137796,t,0.0,33.12,33.12,2,8.36,6,13.2,0,-0.0005,0.0,0.0,0.1778,0.0,0.0,0.1456,0.0,0.0,44.4003,0.0,0.0
11036,2197ae20c9ceccb52fe2e57a6d825ca9,125199,0,6117,2010-04-05,2016-04-05,2010-04-05,2015-04-06,4625.4,0,0.0,10.88,0.1620329999999999,0.084138,44.31137796,f,0.0,24.52,24.52,1,550.05,6,13.2,0,-0.0047,0.0005,0.0,0.1778,0.0005,0.0,0.1667,0.0847,0.0,44.3855,0.0,0.0
11037,f436048c52588d5576b75136a0548a1e,19025,0,1836,2009-07-02,2016-07-02,2009-07-02,2015-07-04,1817.43,1836,0.0,131.42,0.115174,0.098837,40.606701,f,168.2,15.45,15.45,1,208.31,7,20.0,0,-0.0078,-0.0029,0.003,0.1629,-0.0029,0.003,0.1227,0.1022,0.0728,40.6339,24.3803,16.2535
