id;new_business;age;number_of_contracts;property;life;health;premium_customer;premium_household;sales_channel;new_business_py;self_employed;gender_male
8538;0;64;2;1;1;0;1700.54;1700.54;tied_agend;none;0;0
8539;0;33;7;1;1;1;6093.8;6093.8;tied_agend;none;0;1
8540;0;68;3;1;0;1;325;325;tied_agend;none;0;0
8541;0;58;1;0;1;0;146.2;146.2;bank;lh;0;1
8542;0;35;1;0;1;0;851.68;2248.54;tied_agend;none;0;0
8543;0;54;2;1;0;0;384.55;384.55;tied_agend;none;1;1
8544;0;35;3;1;0;1;191.11;191.11;multiple;none;1;1
8545;0;58;3;1;0;1;204.71;204.71;tied_agend;none;0;0
8546;0;44;2;0;0;1;6432.96;6432.96;tied_agend;none;1;1
8547;0;63;2;1;1;0;531.4;531.4;tied_agend;none;0;0
8548;0;66;1;0;1;0;179.75;1162.44;tied_agend;none;1;0
8549;0;45;1;1;0;0;200.17;200.17;tied_agend;none;0;1
8550;1;40;7;1;1;0;2720.58;4798.75;tied_agend;p;0;1
8551;0;48;1;0;1;0;91.42;91.42;tied_agend;none;0;1
8552;0;47;1;1;0;0;606.52;5505.62;tied_agend;p;0;1
8553;0;57;2;1;1;0;584.84;1740.23;tied_agend;none;0;0
8554;0;68;1;0;0;1;8.56;8.56;bank;none;0;0
8555;0;57;2;1;0;1;96.23;96.23;multiple;none;0;0
8556;0;34;1;1;0;0;194.01;194.01;tied_agend;none;0;0
8557;0;60;1;1;0;0;985.72;985.72;tied_agend;none;0;0
8558;0;67;3;1;0;0;616.29;616.29;tied_agend;none;0;1
8559;0;34;1;1;0;0;115.59;115.59;tied_agend;none;0;0
8560;1;37;1;0;1;0;2496;2593.22;other;none;0;1
8561;0;36;1;0;0;1;866.62;866.62;bank;none;0;0
8562;0;39;1;1;0;0;41.93;157.86;other;none;0;1
8563;1;40;3;1;0;1;2084.71;2084.71;tied_agend;none;1;1
8564;0;56;6;1;1;0;2111.93;2661.29;tied_agend;none;0;0
8565;0;65;1;0;1;0;345.04;388.1;tied_agend;none;0;1
8566;0;61;1;0;0;1;6.8;6.8;tied_agend;none;1;1
8567;0;30;2;1;0;0;392.95;392.95;tied_agend;none;0;0
8568;1;52;1;1;0;0;178.5;178.5;tied_agend;p;0;0
8569;0;59;3;1;0;0;659.11;659.11;tied_agend;none;0;1
8570;0;60;4;1;0;0;1867.48;2397.12;tied_agend;none;0;0
8571;1;54;6;1;1;1;2232.37;2232.37;tied_agend;none;0;0
8572;0;51;11;1;1;1;68163.22;98085.1;multiple;none;0;1
8573;0;38;1;1;0;0;835.69;835.69;tied_agend;none;1;1
8574;0;37;3;1;1;0;1049.82;1177.06;multiple;none;0;0
8575;0;35;1;0;0;1;4.79;4.79;bank;none;0;1
8576;0;37;2;1;0;1;441.47;441.47;tied_agend;none;0;1
8577;0;48;1;0;0;1;54.27;54.27;tied_agend;none;0;0
8578;0;67;3;1;1;0;3112.1;6470.14;broker;none;0;1
8579;1;55;2;1;0;0;603.5;603.5;tied_agend;none;0;1
8580;0;50;1;0;1;0;22.58;4168.29;tied_agend;none;0;0
8581;0;39;4;1;0;0;1137.59;1137.59;tied_agend;none;0;0
8582;0;35;1;0;1;0;22.97;22.97;bank;lh;0;1
8583;1;52;2;1;0;0;626.05;626.05;tied_agend;none;0;0
8584;1;45;1;0;1;0;1685.06;2914.12;tied_agend;none;1;1
8585;1;50;1;1;0;0;828.45;828.45;tied_agend;none;1;1
8586;0;68;1;0;1;0;58.33;144.73;broker;none;0;1
8587;0;65;1;1;0;0;112.68;393.54;tied_agend;none;0;1
8588;0;43;1;1;0;0;81.97;81.97;tied_agend;none;1;1
8589;0;68;1;0;0;1;2098.98;2098.98;bank;none;0;1
8590;0;67;1;1;0;0;671.79;6498.86;tied_agend;none;0;0
8591;0;33;2;1;1;0;862.54;1286.08;tied_agend;none;0;0
8592;0;65;2;1;1;0;543.63;543.63;tied_agend;none;1;0
8593;0;33;1;1;0;0;460.54;460.54;other;none;0;1
8594;1;50;2;1;0;0;262.14;262.14;tied_agend;p;0;1
8595;0;43;3;1;1;0;376.69;376.69;tied_agend;none;0;1
8596;0;66;3;1;0;0;693.84;693.84;tied_agend;none;0;1
8597;0;52;2;0;1;1;861.24;861.24;broker;none;1;0
8598;1;48;2;1;0;1;535.01;838.9;tied_agend;none;0;0
8599;1;68;1;1;0;0;172.52;172.52;tied_agend;none;0;1
8600;0;47;3;1;1;0;5645.7;5645.7;multiple;none;0;1
8601;0;57;2;1;0;0;205.41;205.41;tied_agend;none;0;1
8602;0;66;1;0;1;0;11466.91;11466.91;broker;none;0;0
8603;0;45;4;1;0;0;1200.25;1200.25;tied_agend;none;0;1
8604;0;54;3;1;0;0;890.06;890.06;tied_agend;none;0;0
8605;0;40;1;0;1;0;430.89;430.89;broker;none;0;1
8606;0;68;1;0;1;0;4.26;4.26;broker;none;1;1
8607;0;57;1;1;0;0;575.8;575.8;tied_agend;p;1;1
8608;0;47;2;1;0;0;503.3;503.3;tied_agend;none;0;1
8609;0;50;1;1;0;0;454.73;454.73;tied_agend;none;1;1
8610;0;70;1;0;0;1;796.35;796.35;tied_agend;none;0;0
8611;0;51;7;1;1;0;3562.16;3562.16;multiple;none;0;1
8612;0;67;2;1;0;1;5074.67;5847.39;multiple;none;1;1
8613;0;46;2;0;1;0;3182.71;7868.68;multiple;none;1;0
8614;0;51;1;0;1;0;228.48;345.92;bank;none;0;1
8615;0;40;10;1;1;1;22763.27;23418.27;tied_agend;none;0;1
8616;0;47;8;1;1;1;9900.99;14533.25;tied_agend;none;0;0
8617;1;53;11;1;1;1;2937.88;2937.88;tied_agend;p;0;1
8618;0;51;4;1;1;0;1703.23;1703.23;tied_agend;none;1;1
8619;0;34;1;0;1;0;276.62;276.62;broker;none;0;0
8620;1;55;1;1;0;0;240.56;682.93;tied_agend;none;0;0
8621;0;70;1;1;0;0;181.87;181.87;tied_agend;none;0;1
8622;0;44;4;1;1;1;1776.57;1776.57;tied_agend;lh;1;1
8623;0;58;1;1;0;0;391.07;391.07;tied_agend;none;0;1
8624;0;42;2;1;0;0;658.04;658.04;tied_agend;none;0;0
8625;0;57;8;1;1;1;4068.98;4068.98;tied_agend;none;1;1
8626;0;34;1;0;1;0;1120.69;1120.69;broker;none;0;1
8627;0;51;6;1;1;1;1812.69;1812.69;tied_agend;p;0;1
8628;0;49;2;1;0;0;1325.15;2560.72;tied_agend;none;1;0
8629;1;32;4;1;1;1;9293.5;9293.5;multiple;none;1;0
8630;1;60;5;1;1;1;2598.06;3485.43;tied_agend;lh;0;1
8631;0;57;1;0;0;1;34.46;34.46;tied_agend;none;0;0
8632;0;57;2;1;0;0;469.57;469.57;tied_agend;none;0;1
8633;0;35;1;1;0;0;291.19;1958.9;tied_agend;none;0;0
8634;0;61;3;1;1;0;1791.81;1791.81;tied_agend;none;0;0
8635;0;64;2;0;1;0;5835.82;5835.82;tied_agend;none;0;0
8636;0;46;3;1;0;0;536.26;536.26;tied_agend;none;0;1
8637;1;35;5;1;0;0;1159.28;1159.28;tied_agend;p;1;0
8638;1;50;1;1;0;0;565.52;565.52;other;p;1;0
8639;0;31;2;0;0;1;343.13;549.43;bank;none;0;0
8640;0;60;7;1;1;0;7409.64;15814.49;tied_agend;none;0;1
8641;0;35;1;0;1;0;871.8;871.8;other;none;0;1
8642;0;32;2;1;1;0;2279.6;15551.14;tied_agend;none;0;0
8643;0;54;4;1;0;0;863.01;863.01;tied_agend;none;0;0
8644;0;32;3;1;0;1;242.39;242.39;tied_agend;none;0;0
8645;0;69;5;1;0;0;2595.49;4074.37;tied_agend;none;0;1
8646;0;57;3;1;0;1;431.1;431.1;tied_agend;lh;0;0
8647;0;31;1;0;1;0;1025.21;1025.21;tied_agend;none;0;1
8648;0;64;3;1;0;0;436.66;436.66;tied_agend;none;0;1
8649;0;68;1;1;0;0;42.83;42.83;tied_agend;none;1;0
8650;0;57;8;1;1;1;4257.54;4257.54;tied_agend;none;0;1
8651;0;36;5;1;1;0;3719.5;3965.37;tied_agend;none;0;1
8652;0;56;2;0;1;1;1353.1;2054.24;tied_agend;none;0;1
8653;0;37;1;0;1;0;904.81;904.81;other;none;0;0
8654;0;35;2;1;1;0;280.62;280.62;broker;none;1;1
8655;0;44;1;1;0;0;336.35;336.35;tied_agend;none;0;1
8656;0;70;4;1;1;0;1129.21;2336.1;multiple;lh;0;0
8657;0;58;1;0;1;0;3423.6;3423.6;other;none;0;0
8658;0;56;6;1;0;1;2929.49;2929.49;tied_agend;none;0;1
8659;1;59;2;1;1;0;1099.63;1099.63;tied_agend;none;1;0
8660;0;32;1;0;1;0;142.6;142.6;other;none;0;0
8661;0;52;3;1;0;0;528.71;528.71;tied_agend;none;0;1
8662;0;46;1;0;1;0;1288.32;1288.32;tied_agend;none;0;1
8663;0;52;1;1;0;0;692.93;692.93;other;p;0;1
8664;0;39;1;1;0;0;278.41;278.41;tied_agend;none;0;0
8665;0;51;1;1;0;0;201.64;201.64;tied_agend;none;0;0
8666;0;40;1;1;0;0;469.36;469.36;other;none;0;0
8667;1;55;9;1;1;1;4108.11;4241.82;tied_agend;none;1;1
8668;0;65;1;0;0;1;17850.79;18391.55;tied_agend;none;1;1
8669;0;30;1;1;0;0;48.99;48.99;tied_agend;none;1;1
8670;0;67;3;1;0;0;198.74;198.74;tied_agend;none;0;1
8671;0;67;4;1;0;0;844.78;844.78;tied_agend;none;0;0
8672;1;57;1;0;0;1;119.03;566.82;other;none;1;0
8673;0;51;3;1;0;0;325.34;325.34;tied_agend;none;0;0
8674;0;67;1;1;0;0;227.28;928.32;tied_agend;none;0;0
8675;0;69;1;1;0;0;94.9;241.23;tied_agend;none;0;1
8676;0;50;1;1;0;0;153.85;960.34;tied_agend;none;0;0
8677;1;65;4;1;1;0;1631.64;2594.87;tied_agend;none;0;1
8678;1;41;1;0;1;0;827.02;827.02;bank;none;0;1
8679;0;50;1;1;0;0;1015.43;1015.43;other;p;0;1
8680;0;56;1;1;0;0;228.52;228.52;other;none;1;1
8681;0;55;1;0;1;0;126.39;429.45;tied_agend;none;0;1
8682;0;53;5;1;1;0;2652.2;2652.2;tied_agend;none;1;0
8683;1;42;5;1;1;1;3176.94;6602.17;tied_agend;none;0;1
8684;0;59;1;0;1;0;2093.81;2093.81;tied_agend;none;0;0
8685;0;54;1;0;1;0;1975.35;1975.35;bank;none;0;0
8686;0;44;3;1;0;0;933.38;1609.41;tied_agend;none;1;1
8687;0;57;6;1;1;0;9330.8;9330.8;tied_agend;none;0;1
8688;0;55;1;0;1;0;67.24;67.24;broker;none;0;1
8689;0;46;1;0;0;1;362.56;362.56;bank;none;0;1
8690;0;66;2;1;0;1;401.8;486.53;tied_agend;none;0;0
8691;0;35;2;0;1;1;694.64;694.64;tied_agend;none;0;0
8692;0;31;1;1;0;0;181.08;181.08;tied_agend;none;1;0
8693;0;66;5;1;1;1;1099.18;1505.64;broker;none;0;0
8694;0;52;1;0;0;1;819.01;819.01;tied_agend;none;0;0
8695;0;58;1;1;0;0;151.99;151.99;tied_agend;none;1;1
8696;1;45;5;1;1;1;4382.16;6631.12;tied_agend;none;0;1
8697;1;46;4;1;0;0;1970.63;1970.63;multiple;none;0;1
8698;0;37;2;1;0;0;161.62;161.62;tied_agend;none;1;1
8699;0;54;1;1;0;0;4.14;4.14;tied_agend;none;1;1
8700;1;48;4;1;0;0;1325.79;1325.79;tied_agend;p;0;1
8701;0;69;1;1;0;0;2057.47;3704.66;tied_agend;none;0;0
8702;1;41;1;1;0;0;341.27;341.27;other;none;0;1
8703;0;54;1;0;1;0;6933.13;6933.13;other;none;1;1
8704;0;64;3;1;0;0;294.39;294.39;tied_agend;none;1;1
8705;0;38;1;0;1;0;66.77;66.77;other;none;0;1
8706;0;67;1;1;0;0;1250.71;4115.63;tied_agend;none;1;1
8707;0;66;2;1;0;0;337.15;337.15;tied_agend;none;0;1
8708;1;44;1;1;0;0;616.44;2334.3;tied_agend;p;0;1
8709;0;32;2;1;1;0;889.86;889.86;broker;none;1;1
8710;1;58;7;1;1;1;4131.53;8612.74;multiple;none;0;1
8711;0;49;1;1;0;0;776.91;776.91;multiple;p;0;1
8712;0;37;1;0;0;1;114.26;114.26;tied_agend;none;1;0
8713;1;43;6;1;1;1;1146.8;1309.84;tied_agend;lh;1;0
8714;0;59;3;1;1;0;794.51;794.51;tied_agend;none;0;1
8715;0;42;3;1;1;0;1448.79;5315.72;tied_agend;none;1;1
8716;0;52;1;1;0;0;501.97;501.97;tied_agend;none;0;1
8717;0;66;5;1;0;0;1387.1;1387.1;tied_agend;none;0;1
8718;0;48;3;1;0;1;162.55;162.55;tied_agend;none;0;1
8719;0;38;2;1;1;0;5358.62;6200.38;tied_agend;none;0;1
8720;1;45;5;1;1;0;7707.56;10141.29;tied_agend;p+;0;1
8721;0;57;4;1;1;1;18589.21;18589.21;tied_agend;none;0;1
8722;0;36;1;0;0;1;6.1;6.1;tied_agend;none;0;1
8723;0;45;3;0;1;0;6707.74;9285.38;other;none;0;1
8724;0;60;5;1;0;0;1486.79;1588.54;tied_agend;none;1;0
8725;0;40;2;0;1;0;3082.28;3082.28;broker;none;1;1
8726;0;37;1;1;0;0;273.21;273.21;tied_agend;p;1;0
8727;0;51;1;0;0;1;713.95;713.95;bank;none;0;1
8728;0;59;1;1;0;0;174.52;174.52;tied_agend;none;0;1
8729;0;66;1;0;0;1;3026.68;3026.68;bank;none;0;1
8730;1;39;1;1;0;0;325.05;325.05;tied_agend;none;0;1
8731;0;40;3;1;0;0;1658.44;1658.44;tied_agend;p;1;1
8732;0;33;1;1;0;0;261.91;261.91;other;none;0;1
8733;1;52;7;1;1;1;16697.37;18068.07;tied_agend;p+;0;1
8734;0;55;1;0;1;0;2068.65;2068.65;other;none;0;1
8735;0;34;1;0;1;0;345.9;429.35;other;none;0;0
8736;0;70;1;1;0;0;68.69;68.69;tied_agend;none;0;1
8737;0;48;1;0;0;1;440.24;440.24;tied_agend;none;0;0
8738;0;61;2;0;1;0;2196.13;2196.13;tied_agend;none;0;0
8739;0;56;1;1;0;0;650.34;1627.23;tied_agend;none;1;0
8740;0;66;2;1;0;1;487.37;487.37;tied_agend;none;1;1
8741;0;41;1;1;0;0;417.07;417.07;other;none;0;0
8742;0;64;3;1;1;0;953.92;953.92;multiple;none;1;1
8743;0;42;1;0;0;1;299.94;299.94;bank;none;0;1
8744;0;37;1;0;1;0;276.72;4326.26;other;none;0;0
8745;0;57;1;0;1;0;1253.98;2390.17;tied_agend;none;0;1
8746;1;31;5;1;1;1;2791.62;2791.62;tied_agend;p+;1;0
8747;0;40;1;0;0;1;2908.79;2908.79;tied_agend;none;1;0
8748;0;41;8;1;1;1;4055.65;4055.65;tied_agend;p;0;1
8749;1;48;4;1;1;1;4917.1;4917.1;multiple;none;0;1
8750;0;58;1;0;0;1;10.68;10.68;tied_agend;none;0;0
8751;0;54;1;0;0;1;486.06;486.06;other;none;0;1
8752;0;48;1;0;1;0;891.22;1878.51;tied_agend;none;0;0
8753;0;36;3;1;1;0;1179.82;1179.82;multiple;none;0;0
8754;0;42;1;1;0;0;306.95;306.95;other;p;0;0
8755;0;30;5;1;1;0;1952.51;1952.51;tied_agend;none;0;0
8756;0;38;5;1;0;0;810.86;810.86;tied_agend;none;0;1
8757;0;58;3;1;0;0;738;855.06;tied_agend;p;1;1
8758;0;58;1;1;0;0;40.02;6233.34;tied_agend;none;0;1
8759;0;57;1;0;0;1;83.57;802.67;tied_agend;none;0;1
8760;1;51;4;1;0;0;666.64;666.64;tied_agend;none;0;1
8761;0;64;4;1;0;0;1075.57;1075.57;tied_agend;none;1;1
8762;0;66;4;1;0;0;711.81;711.81;tied_agend;none;0;1
8763;0;63;1;1;0;0;278.2;278.2;other;none;0;1
8764;0;54;6;1;1;0;5114.67;5114.67;tied_agend;none;0;0
8765;0;56;2;1;1;0;893.99;5418.45;tied_agend;none;0;0
8766;0;55;1;0;0;1;12582.31;12582.31;tied_agend;none;0;1
8767;0;50;1;1;0;0;112.18;112.18;tied_agend;none;1;0
8768;0;30;4;1;1;0;3625.4;4047;tied_agend;none;0;0
8769;0;68;1;1;0;0;425.27;425.27;tied_agend;none;0;1
8770;0;60;5;1;0;0;1098.84;1511.37;tied_agend;none;0;1
8771;0;32;1;0;0;1;18.3;18.3;tied_agend;none;0;0
8772;0;52;2;1;0;0;4030.66;4978.08;tied_agend;p;1;1
8773;0;33;1;0;0;1;227.99;227.99;tied_agend;none;0;0
8774;0;30;1;1;0;0;410.04;410.04;tied_agend;none;0;0
8775;0;46;2;1;1;0;426.01;426.01;tied_agend;none;0;0
8776;0;54;3;1;1;0;2055.9;2091.68;tied_agend;none;1;1
8777;0;51;1;1;0;0;57.98;57.98;tied_agend;none;0;1
8778;0;59;3;1;1;0;1284.53;7609.66;tied_agend;none;0;1
8779;0;53;6;1;1;1;3000.23;3979.2;tied_agend;none;1;1
8780;0;46;1;1;0;0;1273.85;1273.85;tied_agend;p;0;1
8781;0;47;1;0;1;0;1892.25;1892.25;bank;none;0;0
8782;0;46;1;0;1;0;142.19;482.93;tied_agend;none;0;0
8783;1;49;10;1;1;1;3019.19;8803.6;tied_agend;none;1;1
8784;0;31;2;1;1;0;2344.77;2344.77;multiple;none;0;1
8785;0;66;1;1;0;0;114.22;114.22;tied_agend;none;0;1
8786;0;59;10;1;1;0;9383.36;16557.46;tied_agend;none;0;1
8787;0;39;2;1;1;0;548.1;548.1;tied_agend;p+;0;0
8788;0;32;1;0;1;0;286.38;286.38;broker;none;0;1
8789;0;55;2;1;0;0;248.69;248.69;tied_agend;none;0;0
8790;0;55;4;1;0;1;1701.08;4787.34;tied_agend;none;0;1
8791;0;55;1;0;0;1;179.04;179.04;tied_agend;none;0;0
8792;0;53;4;1;1;1;1272.97;1272.97;tied_agend;none;0;1
8793;0;36;1;1;0;0;42.07;42.07;tied_agend;none;0;0
8794;0;31;5;1;1;0;3948.07;5841.95;tied_agend;none;0;1
8795;0;58;1;1;0;0;124.17;124.17;tied_agend;none;0;1
8796;0;36;2;1;0;0;383.19;383.19;tied_agend;none;0;0
8797;0;35;1;1;0;0;133.78;133.78;tied_agend;none;1;1
8798;1;63;8;1;1;1;1710.41;1897.12;tied_agend;none;0;1
8799;0;52;2;1;0;0;428.3;428.3;tied_agend;none;0;1
8800;0;47;1;0;1;0;725.9;725.9;tied_agend;none;1;0
8801;0;60;1;0;1;0;4080.24;4080.24;tied_agend;none;0;0
8802;0;36;1;1;0;0;143.25;143.25;tied_agend;none;0;1
8803;1;57;1;0;1;0;292.74;1018.88;tied_agend;lh;0;1
8804;0;47;1;1;0;0;55.65;55.65;bank;none;1;1
8805;0;40;2;1;0;0;286.13;286.13;multiple;none;0;0
8806;0;46;1;1;0;0;30.94;30.94;tied_agend;none;0;1
8807;0;35;4;1;1;1;2673.27;2673.27;tied_agend;p;0;1
8808;1;35;6;1;1;1;5687.93;7455.13;tied_agend;none;1;1
8809;0;58;2;0;0;1;879.73;879.73;tied_agend;none;0;1
8810;1;57;5;1;0;0;1716.54;1716.54;broker;p;0;1
8811;0;31;2;0;0;1;153.7;2787.67;tied_agend;lh;0;1
8812;1;56;2;1;0;0;418.22;1968.04;tied_agend;none;0;1
8813;0;61;5;1;0;0;2029.24;2029.24;tied_agend;none;1;1
8814;0;32;2;0;1;1;3443.64;3443.64;tied_agend;none;1;0
8815;1;38;6;1;1;0;1304.43;1635.45;tied_agend;none;0;1
8816;1;44;9;1;1;1;6119.82;6119.82;tied_agend;p;0;1
8817;0;68;6;1;1;0;824.16;824.16;tied_agend;none;0;1
8818;0;30;1;1;0;0;134.13;261.92;tied_agend;none;0;1
8819;0;39;1;1;0;0;315.62;315.62;tied_agend;none;1;1
8820;0;49;1;1;0;0;121;1016.61;tied_agend;none;1;1
8821;0;63;1;1;0;0;207.97;207.97;tied_agend;none;0;0
8822;0;53;9;1;1;1;3790.9;3790.9;tied_agend;none;0;0
8823;0;45;1;1;0;0;82.45;82.45;tied_agend;none;0;0
8824;0;55;3;1;0;0;739.14;739.14;tied_agend;none;1;1
8825;1;51;6;1;0;1;756.81;756.81;tied_agend;none;1;0
8826;0;45;6;1;0;1;1784.68;7903.36;tied_agend;none;0;0
8827;0;36;2;1;1;0;2442.33;2442.33;multiple;lh;1;1
8828;0;50;6;1;1;1;1669.48;1669.48;tied_agend;none;1;1
8829;0;30;5;1;1;1;2474.68;8599.54;tied_agend;none;0;0
8830;1;31;1;1;0;0;642.4;4531.19;tied_agend;p;0;1
8831;0;58;1;1;0;0;536.95;536.95;other;none;0;1
8832;0;59;1;1;0;0;167.67;167.67;tied_agend;none;0;1
8833;0;30;1;0;1;0;2435.45;2435.45;other;none;0;1
8834;0;56;1;0;1;0;1594.79;1594.79;bank;none;1;1
8835;0;51;1;0;0;1;1.45;1.45;tied_agend;none;0;0
8836;0;45;1;0;0;1;93.15;93.15;tied_agend;none;0;1
8837;0;61;1;1;0;0;483.51;2509.12;tied_agend;none;0;0
8838;1;52;3;1;0;0;994.43;1368.21;tied_agend;none;0;1
8839;0;69;4;1;1;0;450.04;450.04;tied_agend;none;1;0
8840;0;65;1;1;0;0;482.66;882.7;tied_agend;none;0;1
8841;0;40;2;1;1;0;368.84;3920.21;tied_agend;none;0;0
8842;0;46;1;0;0;1;121.18;121.18;tied_agend;none;0;1
8843;1;62;1;1;0;0;28.35;2303.7;tied_agend;none;0;1
8844;0;54;1;1;0;0;301.72;301.72;other;p;0;1
8845;0;53;5;1;1;0;1456.64;1456.64;tied_agend;none;0;1
8846;1;51;1;1;0;0;856.75;1784.42;tied_agend;p;0;1
8847;0;46;2;0;0;1;1437.02;1437.02;tied_agend;lh;0;0
8848;1;55;7;1;1;1;5463.42;18122.02;tied_agend;none;1;1
8849;0;63;6;1;0;0;2919.14;13134.24;tied_agend;none;0;1
8850;0;48;1;0;1;0;321.59;321.59;bank;none;1;1
8851;0;57;4;1;0;1;4879.06;11483.18;tied_agend;none;1;0
8852;1;45;9;1;1;1;2933.48;9391.05;tied_agend;none;1;0
8853;0;35;4;1;1;0;1488.47;3891.54;bank;none;0;1
8854;0;44;1;0;1;0;1237.97;1237.97;other;none;0;1
8855;0;38;1;0;0;1;9.53;9.53;tied_agend;none;0;1
8856;0;58;3;1;1;0;852.08;882.03;tied_agend;none;0;1
8857;0;36;1;1;0;0;779.04;779.04;bank;none;0;0
8858;0;34;2;1;0;1;371.25;371.25;tied_agend;none;0;0
8859;0;50;2;1;0;1;289.85;289.85;tied_agend;none;1;1
8860;0;33;1;1;0;0;106.86;911.15;tied_agend;none;0;1
8861;0;31;1;0;0;1;175.74;175.74;tied_agend;none;1;1
8862;0;45;1;0;1;0;754.85;754.85;broker;none;0;1
8863;0;44;1;0;1;0;701.24;701.24;broker;none;0;1
8864;0;66;4;1;1;0;1677.55;1677.55;multiple;none;1;1
8865;1;54;2;1;0;0;386.74;386.74;tied_agend;p;0;1
8866;1;33;2;1;0;0;293.05;293.05;tied_agend;none;1;1
8867;0;50;2;0;1;1;7614.45;7614.45;tied_agend;none;0;1
8868;0;60;2;0;0;1;589.39;589.39;tied_agend;none;0;1
8869;0;47;5;1;1;0;8810.55;11024.2;tied_agend;none;0;1
8870;0;57;1;1;0;0;104.34;167.06;tied_agend;none;0;0
8871;0;42;1;0;1;0;601.05;1448.18;tied_agend;none;1;0
8872;0;56;1;0;0;1;4958.13;4958.13;bank;none;0;0
8873;0;33;2;0;1;1;2334.56;2334.56;multiple;none;1;1
8874;0;52;1;1;0;0;125.8;125.8;tied_agend;none;1;0
8875;0;46;1;0;1;0;309.33;309.33;bank;none;1;0
8876;1;62;5;1;0;1;8989.08;8989.08;tied_agend;p;1;1
8877;0;57;1;0;1;0;844.54;2555.15;tied_agend;none;0;0
8878;0;61;1;1;0;0;340.99;340.99;tied_agend;none;0;0
8879;0;63;2;1;0;1;470.64;470.64;tied_agend;none;0;0
8880;0;50;1;0;1;0;61.45;3719.32;bank;none;0;1
8881;0;43;1;1;0;0;313.12;313.12;other;p;1;0
8882;1;51;5;1;0;0;1894.65;1894.65;tied_agend;none;1;0
8883;0;63;2;1;1;0;4928.97;8840.99;tied_agend;none;0;1
8884;0;46;1;0;1;0;281.84;281.84;tied_agend;none;0;0
8885;0;39;3;1;1;0;1769.82;2548.22;tied_agend;none;0;1
8886;0;46;2;1;1;0;1936.88;3609.99;tied_agend;none;1;0
8887;1;42;1;1;0;0;100.9;100.9;tied_agend;p;0;1
8888;0;66;1;1;0;0;4.7;4.7;tied_agend;none;1;1
8889;0;57;6;1;1;0;2169.41;2399.72;multiple;none;0;0
8890;0;62;2;1;0;0;186.37;186.37;tied_agend;none;0;0
8891;0;58;1;1;0;0;648.95;648.95;other;p;0;1
8892;0;63;2;1;0;0;287.03;287.03;tied_agend;none;1;1
8893;1;35;7;1;1;1;2494.55;2494.55;tied_agend;p;0;1
8894;0;69;1;1;0;0;588.99;588.99;other;none;0;0
8895;1;50;5;1;0;1;993.06;993.06;tied_agend;p;1;1
8896;0;56;2;1;0;0;631.49;631.49;tied_agend;none;0;0
8897;0;68;6;1;0;0;1740.19;2182.9;tied_agend;none;0;0
8898;0;41;1;0;0;1;81.1;81.1;bank;lh;0;0
8899;0;53;1;1;0;0;394.72;394.72;other;none;0;0
8900;0;40;1;0;1;0;482.05;482.05;tied_agend;none;0;1
8901;1;40;4;1;0;0;1134.92;1134.92;tied_agend;none;1;1
8902;0;42;1;0;0;1;169.4;169.4;broker;none;0;0
8903;0;43;7;1;1;1;2638.98;2700.33;multiple;none;0;1
8904;0;55;1;1;0;0;723.52;3277.74;tied_agend;none;1;0
8905;0;66;4;1;0;1;1032.39;1421.57;tied_agend;none;1;1
8906;0;65;2;1;0;0;487.55;487.55;multiple;none;0;0
8907;0;35;1;1;0;0;427.99;427.99;other;none;1;1
8908;0;58;2;1;0;0;196.95;196.95;tied_agend;none;0;0
8909;0;64;3;1;0;0;877.38;2309.76;tied_agend;none;1;1
8910;0;35;3;1;0;1;512.33;512.33;tied_agend;none;1;1
8911;0;44;4;1;1;0;3558.09;3558.09;tied_agend;none;0;0
8912;0;69;1;0;1;0;65.34;138.99;broker;none;0;1
8913;0;49;1;1;0;0;360.5;360.5;other;none;0;0
8914;1;48;4;1;1;0;846.22;1358.43;tied_agend;p;0;1
8915;1;49;1;0;0;1;524.75;6413.61;bank;none;1;0
8916;0;52;3;1;1;1;957.83;3678.57;tied_agend;none;1;0
8917;0;58;1;1;0;0;186.44;232.57;tied_agend;none;0;0
8918;0;63;1;0;0;1;753.01;753.01;tied_agend;none;1;0
8919;0;57;6;1;1;0;1997.4;1997.4;tied_agend;none;0;1
8920;0;60;1;1;0;0;269.04;269.04;other;none;0;1
8921;1;49;10;1;1;1;2755.6;3077.78;tied_agend;none;1;0
8922;0;62;1;0;0;1;106.2;118.16;tied_agend;none;0;0
8923;1;47;9;1;1;1;14064.81;19612.09;tied_agend;p;1;1
8924;0;35;1;0;0;1;6.99;6.99;tied_agend;none;0;1
8925;0;50;3;1;0;0;459.36;459.36;tied_agend;none;0;1
8926;0;57;2;1;0;1;650.37;650.37;multiple;none;1;0
8927;1;43;5;1;1;1;2104.33;10855.2;tied_agend;p;1;1
8928;0;32;1;1;0;0;179.21;179.21;tied_agend;none;0;1
8929;1;44;3;1;0;0;702.76;702.76;tied_agend;p;0;0
8930;0;67;1;1;0;0;266.35;266.35;tied_agend;none;1;1
8931;0;39;1;1;0;0;213.51;365.75;tied_agend;none;0;1
8932;0;43;1;0;0;1;84.03;84.03;bank;none;0;1
8933;0;69;5;1;1;1;12208.22;12208.22;tied_agend;lh;0;1
8934;0;54;1;0;0;1;111.45;1323.57;tied_agend;none;0;1
8935;0;39;1;0;1;0;1267.31;1267.31;tied_agend;none;0;0
